"","day","d_n","station","wetland"
"4301",2018-07-12,0.589372318074074,"AIK-B","DB"
"4302",2018-07-13,0.613952576093933,"AIK-B","DB"
"4303",2018-07-14,0.63795917013231,"AIK-B","DB"
"4304",2018-07-15,0.659779097755431,"AIK-B","DB"
"4305",2018-07-16,0.678798008243374,"AIK-B","DB"
"4306",2018-07-17,0.695617160382323,"AIK-B","DB"
"4307",2018-07-18,0.679616107967146,"AIK-B","DB"
"4308",2018-07-19,0.701152271037801,"AIK-B","DB"
"4309",2018-07-20,0.72091387276091,"AIK-B","DB"
"4310",2018-07-21,0.71481046319763,"AIK-B","DB"
"4311",2018-07-22,0.572191153446479,"AIK-B","DB"
"4312",2018-07-23,0.526975810412518,"AIK-B","DB"
"4313",2018-07-24,0.453885179757988,"AIK-B","DB"
"4314",2018-07-25,0.324134006673719,"AIK-B","DB"
"4315",2018-07-26,0.14679656248255,"AIK-B","DB"
"4316",2018-07-27,0.184523347381373,"AIK-B","DB"
"4317",2018-07-28,0.206827990713072,"AIK-B","DB"
"4318",2018-07-29,0.229990392860586,"AIK-B","DB"
"4319",2018-07-30,0.241970584561789,"AIK-B","DB"
"4320",2018-07-31,0.245308477584029,"AIK-B","DB"
"4321",2018-08-01,0.23543354914074,"AIK-B","DB"
"4322",2018-08-02,0.238432996553818,"AIK-B","DB"
"4323",2018-08-03,0.253444853009159,"AIK-B","DB"
"4324",2018-08-04,0.253654139819426,"AIK-B","DB"
"4325",2018-08-05,0.273821579284249,"AIK-B","DB"
"4326",2018-08-06,0.293974853402891,"AIK-B","DB"
"4327",2018-08-07,0.314931020974534,"AIK-B","DB"
"4328",2018-08-08,0.339376570015843,"AIK-B","DB"
"4329",2018-08-09,0.367399926612872,"AIK-B","DB"
"4330",2018-08-10,0.399428224235704,"AIK-B","DB"
"4331",2018-08-11,0.430452180388983,"AIK-B","DB"
"4332",2018-08-12,0.39900177838172,"AIK-B","DB"
"4333",2018-08-13,0.39294383312577,"AIK-B","DB"
"4334",2018-08-14,0.410305625668447,"AIK-B","DB"
"4335",2018-08-15,0.440683868646617,"AIK-B","DB"
"4336",2018-08-16,0.472653414813133,"AIK-B","DB"
"4337",2018-08-17,0.49817067256934,"AIK-B","DB"
"4338",2018-08-18,0.523921798193989,"AIK-B","DB"
"4339",2018-08-19,0.551118270028848,"AIK-B","DB"
"4340",2018-08-20,0.574345648115354,"AIK-B","DB"
"4341",2018-08-21,0.590674795495503,"AIK-B","DB"
"4342",2018-08-22,0.594762819185918,"AIK-B","DB"
"4343",2018-08-23,0.626440459076022,"AIK-B","DB"
"4344",2018-08-24,0.662545072390903,"AIK-B","DB"
"4345",2018-08-25,0.691873382022748,"AIK-B","DB"
"4346",2018-08-26,0.706697547077669,"AIK-B","DB"
"4347",2018-08-27,0.719558356542687,"AIK-B","DB"
"4348",2018-08-28,0.732440941026676,"AIK-B","DB"
"4349",2018-08-29,0.74512174625773,"AIK-B","DB"
"4350",2018-08-30,0.757479568858604,"AIK-B","DB"
"4351",2018-08-31,0.763713908913286,"AIK-B","DB"
"4352",2018-09-01,0.768819328293678,"AIK-B","DB"
"4353",2018-09-02,0.782511239803033,"AIK-B","DB"
"4354",2018-09-03,0.794876190635595,"AIK-B","DB"
"4355",2018-09-04,0.806385819207355,"AIK-B","DB"
"4356",2018-09-05,0.815466115651027,"AIK-B","DB"
"4357",2018-09-06,0.827257926405657,"AIK-B","DB"
"4358",2018-09-07,0.836811467496706,"AIK-B","DB"
"4359",2018-09-08,0.820782370006737,"AIK-B","DB"
"4360",2018-09-09,0.755726788976446,"AIK-B","DB"
"4361",2018-09-10,0.677341853304567,"AIK-B","DB"
"4362",2018-09-11,0.633501445413239,"AIK-B","DB"
"4363",2018-09-12,0.317640901085241,"AIK-B","DB"
"4364",2018-09-13,0.327905768031099,"AIK-B","DB"
"4365",2018-09-14,0.33037854266532,"AIK-B","DB"
"4366",2018-09-15,0.334608388586456,"AIK-B","DB"
"4367",2018-09-16,0.346042221976497,"AIK-B","DB"
"4368",2018-09-17,0.352907330995734,"AIK-B","DB"
"4369",2018-09-18,0.354107064697935,"AIK-B","DB"
"4370",2018-09-19,0.360837975737697,"AIK-B","DB"
"4371",2018-09-20,0.377350927855509,"AIK-B","DB"
"4372",2018-09-21,0.382544580013159,"AIK-B","DB"
"4373",2018-09-22,0.392039481990659,"AIK-B","DB"
"4374",2018-09-23,0.397418861706731,"AIK-B","DB"
"4375",2018-09-24,0.195571989443752,"AIK-B","DB"
"4376",2018-09-25,0.156183586228132,"AIK-B","DB"
"4377",2018-09-26,0.168403381538293,"AIK-B","DB"
"4378",2018-09-27,0.175476863589292,"AIK-B","DB"
"4379",2018-09-28,0.155033212206639,"AIK-B","DB"
"4380",2018-09-29,0.145401109983546,"AIK-B","DB"
"4381",2017-09-30,0.365201298246853,"SC-B","DB"
"4382",2017-10-01,0.376488077345202,"SC-B","DB"
"4383",2017-10-02,0.393180320622756,"SC-B","DB"
"4384",2017-10-03,0.414656916643648,"SC-B","DB"
"4385",2017-10-04,0.436671587962446,"SC-B","DB"
"4386",2017-10-05,0.454935921771644,"SC-B","DB"
"4387",2017-10-06,0.473046315488341,"SC-B","DB"
"4388",2017-10-07,0.494722969146547,"SC-B","DB"
"4389",2017-10-08,0.514083254138757,"SC-B","DB"
"4390",2017-10-09,0.522120563323907,"SC-B","DB"
"4391",2017-10-10,0.517619420729399,"SC-B","DB"
"4392",2017-10-11,0.537632865698461,"SC-B","DB"
"4393",2017-10-12,0.526004281965814,"SC-B","DB"
"4394",2017-10-13,0.515115323275725,"SC-B","DB"
"4395",2017-10-14,0.525719324411454,"SC-B","DB"
"4396",2017-10-15,0.535142800470608,"SC-B","DB"
"4397",2017-10-16,0.539313558269299,"SC-B","DB"
"4398",2017-10-17,0.555663787415332,"SC-B","DB"
"4399",2017-10-18,0.569988571087743,"SC-B","DB"
"4400",2017-10-19,0.584819469275305,"SC-B","DB"
"4401",2017-10-20,0.596514694971257,"SC-B","DB"
"4402",2017-10-21,0.612898704037778,"SC-B","DB"
"4403",2017-10-22,0.629990664221264,"SC-B","DB"
"4404",2017-10-23,0.645216053802905,"SC-B","DB"
"4405",2017-10-24,0.650138414015636,"SC-B","DB"
"4406",2017-10-25,0.657836118149122,"SC-B","DB"
"4407",2017-10-26,0.668152617748551,"SC-B","DB"
"4408",2017-10-27,0.673080165723217,"SC-B","DB"
"4409",2017-10-28,0.681772283437089,"SC-B","DB"
"4410",2017-10-29,0.660250610170098,"SC-B","DB"
"4411",2017-10-30,0.461600490579362,"SC-B","DB"
"4412",2017-10-31,0.410068668089482,"SC-B","DB"
"4413",2017-11-01,0.41458433967367,"SC-B","DB"
"4414",2017-11-02,0.419706002048127,"SC-B","DB"
"4415",2017-11-03,0.423848487826411,"SC-B","DB"
"4416",2017-11-04,0.430311206886743,"SC-B","DB"
"4417",2017-11-05,0.411560730601786,"SC-B","DB"
"4418",2017-11-06,0.390645225500681,"SC-B","DB"
"4419",2017-11-07,0.384366675003443,"SC-B","DB"
"4420",2017-11-08,0.289542845886648,"SC-B","DB"
"4421",2017-11-09,0.252161689994672,"SC-B","DB"
"4422",2017-11-10,0.242426160892902,"SC-B","DB"
"4423",2017-11-11,0.247297469904293,"SC-B","DB"
"4424",2017-11-12,0.243418436519028,"SC-B","DB"
"4425",2017-11-13,0.230402297306837,"SC-B","DB"
"4426",2017-11-14,0.212394372994811,"SC-B","DB"
"4427",2017-11-15,0.208834543549916,"SC-B","DB"
"4428",2017-11-16,0.202183834295248,"SC-B","DB"
"4429",2017-11-17,0.203682494363733,"SC-B","DB"
"4430",2017-11-18,0.207245931393015,"SC-B","DB"
"4431",2017-11-19,0.194776950274359,"SC-B","DB"
"4432",2017-11-20,0.188931789118761,"SC-B","DB"
"4433",2017-11-21,0.190067710567569,"SC-B","DB"
"4434",2017-11-22,0.185175021752707,"SC-B","DB"
"4435",2017-11-23,0.183302416541207,"SC-B","DB"
"4436",2017-11-24,0.18180763954843,"SC-B","DB"
"4437",2017-11-25,0.179959279463539,"SC-B","DB"
"4438",2017-11-26,0.180571021000511,"SC-B","DB"
"4439",2017-11-27,0.184676974385597,"SC-B","DB"
"4440",2017-11-28,0.188384737152893,"SC-B","DB"
"4441",2017-11-29,0.189296394962538,"SC-B","DB"
"4442",2017-11-30,0.192571425311568,"SC-B","DB"
"4443",2017-12-01,0.176295828916947,"SC-B","DB"
"4444",2017-12-02,0.181523909288099,"SC-B","DB"
"4445",2017-12-03,0.181990664495415,"SC-B","DB"
"4446",2017-12-04,0.186684247684374,"SC-B","DB"
"4447",2017-12-05,0.186854085495956,"SC-B","DB"
"4448",2017-12-06,0.17664146440819,"SC-B","DB"
"4449",2017-12-07,0.176989883854812,"SC-B","DB"
"4450",2017-12-08,0.178700108214243,"SC-B","DB"
"4451",2017-12-09,0.176910676670828,"SC-B","DB"
"4452",2017-12-10,0.173189339105657,"SC-B","DB"
"4453",2017-12-11,0.16832088729055,"SC-B","DB"
"4454",2017-12-12,0.157059440572798,"SC-B","DB"
"4455",2017-12-13,0.155981947877131,"SC-B","DB"
"4456",2017-12-14,0.156301888207264,"SC-B","DB"
"4457",2017-12-15,0.165255793474168,"SC-B","DB"
"4458",2017-12-16,0.164599634447997,"SC-B","DB"
"4459",2017-12-17,0.166514294303275,"SC-B","DB"
"4460",2017-12-18,0.165267352829084,"SC-B","DB"
"4461",2017-12-19,0.163747164873804,"SC-B","DB"
"4462",2017-12-20,0.165381191773517,"SC-B","DB"
"4463",2017-12-21,0.171824848226584,"SC-B","DB"
"4464",2017-12-22,0.177936056451021,"SC-B","DB"
"4465",2017-12-23,0.17892791642459,"SC-B","DB"
"4466",2017-12-24,0.180168473463586,"SC-B","DB"
"4467",2017-12-25,0.173264008338166,"SC-B","DB"
"4468",2017-12-26,0.182123646898617,"SC-B","DB"
"4469",2017-12-27,0.18371700557908,"SC-B","DB"
"4470",2017-12-28,0.189988216970404,"SC-B","DB"
"4471",2017-12-29,0.18876304856029,"SC-B","DB"
"4472",2017-12-30,0.189255282362574,"SC-B","DB"
"4473",2017-12-31,0.197696171359157,"SC-B","DB"
"4474",2018-01-01,0.200954638928517,"SC-B","DB"
"4475",2018-01-02,0.204071078573568,"SC-B","DB"
"4476",2018-01-03,0.202565909537445,"SC-B","DB"
"4477",2018-01-04,0.19202041804,"SC-B","DB"
"4478",2018-01-05,0.197493917954657,"SC-B","DB"
"4479",2018-01-06,0.203259270957787,"SC-B","DB"
"4480",2018-01-07,0.207929490941113,"SC-B","DB"
"4481",2018-01-08,0.201867711318649,"SC-B","DB"
"4482",2018-01-09,0.199254731933173,"SC-B","DB"
"4483",2018-01-10,0.198358838542202,"SC-B","DB"
"4484",2018-01-11,0.176636611309341,"SC-B","DB"
"4485",2018-01-12,0.114989207608865,"SC-B","DB"
"4486",2018-01-13,0.0446699298163512,"SC-B","DB"
"4487",2018-01-14,0.0460443259846854,"SC-B","DB"
"4488",2018-01-15,0.0492040779938347,"SC-B","DB"
"4489",2018-01-16,0.0500845493636806,"SC-B","DB"
"4490",2018-01-17,0.0468111657520621,"SC-B","DB"
"4491",2018-01-18,0.0455992541970671,"SC-B","DB"
"4492",2018-01-19,0.0420439908833585,"SC-B","DB"
"4493",2018-01-20,0.0317812432958353,"SC-B","DB"
"4494",2018-01-21,0.0285841175496806,"SC-B","DB"
"4495",2018-01-22,0.0266978143590488,"SC-B","DB"
"4496",2018-01-23,0.0162955275124457,"SC-B","DB"
"4497",2018-01-24,-0.00717906333333296,"SC-B","DB"
"4498",2018-01-25,-0.014504052,"SC-B","DB"
"4499",2018-01-26,-0.019137758819445,"SC-B","DB"
"4500",2018-01-27,-0.022414671527778,"SC-B","DB"
"4501",2018-01-28,-0.0423503155509259,"SC-B","DB"
"4502",2018-01-29,-0.082798146675926,"SC-B","DB"
"4503",2018-01-30,-0.095848438259259,"SC-B","DB"
"4504",2018-01-31,-0.102600778611111,"SC-B","DB"
"4505",2018-02-01,-0.108293507138889,"SC-B","DB"
"4506",2018-02-02,-0.117780089763889,"SC-B","DB"
"4507",2018-02-03,-0.123438827625,"SC-B","DB"
"4508",2018-02-04,-0.127519123902778,"SC-B","DB"
"4509",2018-02-05,-0.164754482958334,"SC-B","DB"
"4510",2018-02-06,-0.173608697555556,"SC-B","DB"
"4511",2018-02-07,-0.178512913430556,"SC-B","DB"
"4512",2018-02-08,-0.206526179736111,"SC-B","DB"
"4513",2018-02-09,-0.212609446861111,"SC-B","DB"
"4514",2018-02-10,-0.218870284597222,"SC-B","DB"
"4515",2018-02-11,-0.36193504843056,"SC-B","DB"
"4516",2018-02-12,-0.45687027229167,"SC-B","DB"
"4517",2018-02-13,-0.44730544031944,"SC-B","DB"
"4518",2018-02-14,-0.43171399233333,"SC-B","DB"
"4519",2018-02-15,-0.42007148086111,"SC-B","DB"
"4520",2018-02-16,-0.41151362238889,"SC-B","DB"
"4521",2018-02-17,-0.40274143387963,"SC-B","DB"
"4522",2018-02-18,-0.41867774550463,"SC-B","DB"
"4523",2018-02-19,-0.41718321837963,"SC-B","DB"
"4524",2018-02-20,-0.40589524844444,"SC-B","DB"
"4525",2018-02-21,-0.39345006154167,"SC-B","DB"
"4526",2018-02-22,-0.38143082018056,"SC-B","DB"
"4527",2018-02-23,-0.37347912859722,"SC-B","DB"
"4528",2018-02-24,-0.3692264005,"SC-B","DB"
"4529",2018-02-25,-0.373442305375,"SC-B","DB"
"4530",2018-02-26,-0.37196760613889,"SC-B","DB"
"4531",2018-02-27,-0.36252728858796,"SC-B","DB"
"4532",2018-02-28,-0.35535997884722,"SC-B","DB"
"4533",2018-03-01,-0.34772895615741,"SC-B","DB"
"4534",2018-03-02,-0.35210242193519,"SC-B","DB"
"4535",2018-03-03,-0.34820187491204,"SC-B","DB"
"4536",2018-03-04,-0.34103208668519,"SC-B","DB"
"4537",2018-03-05,-0.33352363103472,"SC-B","DB"
"4538",2018-03-06,-0.32772533080093,"SC-B","DB"
"4539",2018-03-07,-0.35352672528704,"SC-B","DB"
"4540",2018-03-08,-0.39295660675926,"SC-B","DB"
"4541",2018-03-09,-0.38641576388889,"SC-B","DB"
"4542",2018-03-10,-0.37635275620833,"SC-B","DB"
"4543",2018-03-11,-0.36702816035417,"SC-B","DB"
"4544",2018-03-12,-0.35720574286111,"SC-B","DB"
"4545",2018-03-13,-0.35390581563889,"SC-B","DB"
"4546",2018-03-14,-0.34623737961111,"SC-B","DB"
"4547",2018-03-15,-0.33978729654167,"SC-B","DB"
"4548",2018-03-16,-0.33199953911111,"SC-B","DB"
"4549",2018-03-17,-0.32266225576852,"SC-B","DB"
"4550",2018-03-18,-0.31576132427315,"SC-B","DB"
"4551",2018-03-19,-0.30862918543056,"SC-B","DB"
"4552",2018-03-20,-0.31005891784722,"SC-B","DB"
"4553",2018-03-21,-0.34368147031481,"SC-B","DB"
"4554",2018-03-22,-0.35568749308333,"SC-B","DB"
"4555",2018-03-23,-0.36780150703241,"SC-B","DB"
"4556",2018-03-24,-0.370000750375,"SC-B","DB"
"4557",2018-03-25,-0.36649263031944,"SC-B","DB"
"4558",2018-03-26,-0.35981240211111,"SC-B","DB"
"4559",2018-03-27,-0.35099819736111,"SC-B","DB"
"4560",2018-03-28,-0.34547896286111,"SC-B","DB"
"4561",2018-03-29,-0.33878952884722,"SC-B","DB"
"4562",2018-03-30,-0.33007493563426,"SC-B","DB"
"4563",2018-03-31,-0.32092448293519,"SC-B","DB"
"4564",2018-04-01,-0.31276011363889,"SC-B","DB"
"4565",2018-04-02,-0.30804721328704,"SC-B","DB"
"4566",2018-04-03,-0.302230324407407,"SC-B","DB"
"4567",2018-04-04,-0.2979989585,"SC-B","DB"
"4568",2018-04-05,-0.291612962,"SC-B","DB"
"4569",2018-04-06,-0.284767737430555,"SC-B","DB"
"4570",2018-04-07,-0.278226422467592,"SC-B","DB"
"4571",2018-04-08,-0.27082979375,"SC-B","DB"
"4572",2018-04-09,-0.266815115152778,"SC-B","DB"
"4573",2018-04-10,-0.2627947188125,"SC-B","DB"
"4574",2018-04-11,-0.255056,"SC-B","DB"
"4575",2018-04-12,-0.249273691902778,"SC-B","DB"
"4576",2018-04-13,-0.242053330756944,"SC-B","DB"
"4577",2018-04-14,-0.234355329930556,"SC-B","DB"
"4578",2018-04-15,-0.228981913030093,"SC-B","DB"
"4579",2018-04-16,-0.282354105039352,"SC-B","DB"
"4580",2018-04-17,-0.32118855972917,"SC-B","DB"
"4581",2018-04-18,-0.31822057261111,"SC-B","DB"
"4582",2018-04-19,-0.31460227794676,"SC-B","DB"
"4583",2018-04-20,-0.30705221913657,"SC-B","DB"
"4584",2018-04-21,-0.298702317451389,"SC-B","DB"
"4585",2018-04-22,-0.291260898949074,"SC-B","DB"
"4586",2018-04-23,-0.283029374481482,"SC-B","DB"
"4587",2018-04-24,-0.276559699569445,"SC-B","DB"
"4588",2018-04-25,-0.279558490729167,"SC-B","DB"
"4589",2018-04-26,-0.2752592025,"SC-B","DB"
"4590",2018-04-27,-0.280882179347222,"SC-B","DB"
"4591",2018-04-28,-0.289282299881945,"SC-B","DB"
"4592",2018-04-29,-0.286081689138889,"SC-B","DB"
"4593",2018-04-30,-0.279756769618056,"SC-B","DB"
"4594",2018-05-01,-0.273203829375,"SC-B","DB"
"4595",2018-05-02,-0.265528134923611,"SC-B","DB"
"4596",2018-05-03,-0.256043676715278,"SC-B","DB"
"4597",2018-05-04,-0.246017315222222,"SC-B","DB"
"4598",2018-05-05,-0.23492290325,"SC-B","DB"
"4599",2018-05-06,-0.224973197791667,"SC-B","DB"
"4600",2018-05-07,-0.218939323354167,"SC-B","DB"
"4601",2018-05-08,-0.209401164613426,"SC-B","DB"
"4602",2018-05-09,-0.197439400525463,"SC-B","DB"
"4603",2018-05-10,-0.186313417361111,"SC-B","DB"
"4604",2018-05-11,-0.1754620740625,"SC-B","DB"
"4605",2018-05-12,-0.161467302236111,"SC-B","DB"
"4606",2018-05-13,-0.199820281493056,"SC-B","DB"
"4607",2018-05-14,-0.209372721034722,"SC-B","DB"
"4608",2018-05-15,-0.2054195356875,"SC-B","DB"
"4609",2018-05-16,-0.240391505819445,"SC-B","DB"
"4610",2018-05-17,-0.263107775212963,"SC-B","DB"
"4611",2018-05-18,-0.32800522269676,"SC-B","DB"
"4612",2018-05-19,-0.39908383750694,"SC-B","DB"
"4613",2018-05-20,-0.45628269404861,"SC-B","DB"
"4614",2018-05-21,-0.43189917065278,"SC-B","DB"
"4615",2018-05-22,-0.40813438361111,"SC-B","DB"
"4616",2018-05-23,-0.40514249680556,"SC-B","DB"
"4617",2018-05-24,-0.38653366901389,"SC-B","DB"
"4618",2018-05-25,-0.36630391130556,"SC-B","DB"
"4619",2018-05-26,-0.34770836111806,"SC-B","DB"
"4620",2018-05-27,-0.33171362803472,"SC-B","DB"
"4621",2018-05-28,-0.32218497015741,"SC-B","DB"
"4622",2018-05-29,-0.31183091739352,"SC-B","DB"
"4623",2018-05-30,-0.300975148226852,"SC-B","DB"
"4624",2018-05-31,-0.288821655534723,"SC-B","DB"
"4625",2018-06-01,-0.281423551527778,"SC-B","DB"
"4626",2018-06-02,-0.271203159979167,"SC-B","DB"
"4627",2018-06-03,-0.267380626256944,"SC-B","DB"
"4628",2018-06-04,-0.266281948770834,"SC-B","DB"
"4629",2018-06-05,-0.254949130039352,"SC-B","DB"
"4630",2018-06-06,-0.241609622731482,"SC-B","DB"
"4631",2018-06-07,-0.226180574597223,"SC-B","DB"
"4632",2018-06-08,-0.209921882743056,"SC-B","DB"
"4633",2018-06-09,-0.199502150097222,"SC-B","DB"
"4634",2018-06-10,-0.219629050631945,"SC-B","DB"
"4635",2018-06-11,-0.253847560986111,"SC-B","DB"
"4636",2018-06-12,-0.273794063138889,"SC-B","DB"
"4637",2018-06-13,-0.266739052423611,"SC-B","DB"
"4638",2018-06-14,-0.255050511923611,"SC-B","DB"
"4639",2018-06-15,-0.238175208131945,"SC-B","DB"
"4640",2018-06-16,-0.220478109159723,"SC-B","DB"
"4641",2018-06-17,-0.2012275305,"SC-B","DB"
"4642",2018-06-18,-0.182470878715278,"SC-B","DB"
"4643",2018-06-19,-0.162635554368055,"SC-B","DB"
"4644",2018-06-20,-0.142952302847222,"SC-B","DB"
"4645",2018-06-21,-0.1259929075625,"SC-B","DB"
"4646",2018-06-22,-0.113482099789352,"SC-B","DB"
"4647",2018-06-23,-0.112086883329571,"SC-B","DB"
"4648",2018-06-24,-0.090556997513889,"SC-B","DB"
"4649",2018-06-25,-0.096340830833334,"SC-B","DB"
"4650",2018-06-26,-0.080192962715278,"SC-B","DB"
"4651",2018-06-27,-0.0628053204375,"SC-B","DB"
"4652",2018-06-28,-0.0462380570624999,"SC-B","DB"
"4653",2018-06-29,-0.025568545104167,"SC-B","DB"
"4654",2018-06-30,-0.00327296922222198,"SC-B","DB"
"4655",2018-07-01,0.0267563715206076,"SC-B","DB"
"4656",2018-07-02,0.0611846167266243,"SC-B","DB"
"4657",2018-07-03,0.098043956355011,"SC-B","DB"
"4658",2018-07-04,0.134605819000524,"SC-B","DB"
"4659",2018-07-05,0.170881452127632,"SC-B","DB"
"4660",2018-07-06,0.205617874157438,"SC-B","DB"
"4661",2018-07-07,0.241202087313262,"SC-B","DB"
"4662",2018-07-08,0.27954172508914,"SC-B","DB"
"4663",2018-07-09,0.31760100891468,"SC-B","DB"
"4664",2018-07-10,0.35435557195822,"SC-B","DB"
"4665",2018-07-11,0.394979564539349,"SC-B","DB"
"4666",2018-07-12,0.438314943224785,"SC-B","DB"
"4667",2018-07-13,0.467103673097149,"SC-B","DB"
"4668",2018-07-14,0.49544872029094,"SC-B","DB"
"4669",2018-07-15,0.52132189735693,"SC-B","DB"
"4670",2018-07-16,0.543590387561222,"SC-B","DB"
"4671",2018-07-17,0.563442929174389,"SC-B","DB"
"4672",2018-07-18,0.544556536548664,"SC-B","DB"
"4673",2018-07-19,0.570118986828117,"SC-B","DB"
"4674",2018-07-20,0.593492431027822,"SC-B","DB"
"4675",2018-07-21,0.586120226990196,"SC-B","DB"
"4676",2018-07-22,0.427886935993801,"SC-B","DB"
"4677",2018-07-23,0.394310651853824,"SC-B","DB"
"4678",2018-07-24,0.328153635886481,"SC-B","DB"
"4679",2018-07-25,0.218466525149198,"SC-B","DB"
"4680",2018-07-26,0.0732955308630322,"SC-B","DB"
"4681",2018-07-27,0.0937773172930598,"SC-B","DB"
"4682",2018-07-28,0.106872684508397,"SC-B","DB"
"4683",2018-07-29,0.122397377628433,"SC-B","DB"
"4684",2018-07-30,0.131261371178147,"SC-B","DB"
"4685",2018-07-31,0.133800830879293,"SC-B","DB"
"4686",2018-08-01,0.123888431756234,"SC-B","DB"
"4687",2018-08-02,0.125498431854682,"SC-B","DB"
"4688",2018-08-03,0.137161111097187,"SC-B","DB"
"4689",2018-08-04,0.137299115491381,"SC-B","DB"
"4690",2018-08-05,0.15373829818529,"SC-B","DB"
"4691",2018-08-06,0.17128151063861,"SC-B","DB"
"4692",2018-08-07,0.189829506674187,"SC-B","DB"
"4693",2018-08-08,0.211836982795045,"SC-B","DB"
"4694",2018-08-09,0.236746456572099,"SC-B","DB"
"4695",2018-08-10,0.265995762509276,"SC-B","DB"
"4696",2018-08-11,0.295056726398259,"SC-B","DB"
"4697",2018-08-12,0.264989470211873,"SC-B","DB"
"4698",2018-08-13,0.263191171106894,"SC-B","DB"
"4699",2018-08-14,0.280363156660663,"SC-B","DB"
"4700",2018-08-15,0.307823324600213,"SC-B","DB"
"4701",2018-08-16,0.337909331327218,"SC-B","DB"
"4702",2018-08-17,0.363038599235823,"SC-B","DB"
"4703",2018-08-18,0.388761590592056,"SC-B","DB"
"4704",2018-08-19,0.415455544532843,"SC-B","DB"
"4705",2018-08-20,0.438512992049065,"SC-B","DB"
"4706",2018-08-21,0.455759094221387,"SC-B","DB"
"4707",2018-08-22,0.460313066423814,"SC-B","DB"
"4708",2018-08-23,0.491402685963192,"SC-B","DB"
"4709",2018-08-24,0.527790202627952,"SC-B","DB"
"4710",2018-08-25,0.558383525441823,"SC-B","DB"
"4711",2018-08-26,0.576252274166026,"SC-B","DB"
"4712",2018-08-27,0.591856321676632,"SC-B","DB"
"4713",2018-08-28,0.607061054429092,"SC-B","DB"
"4714",2018-08-29,0.622036922495305,"SC-B","DB"
"4715",2018-08-30,0.636502739047723,"SC-B","DB"
"4716",2018-08-31,0.643952149077448,"SC-B","DB"
"4717",2018-09-01,0.649940039760886,"SC-B","DB"
"4718",2018-09-02,0.66592876372851,"SC-B","DB"
"4719",2018-09-03,0.680673307109297,"SC-B","DB"
"4720",2018-09-04,0.694060057966936,"SC-B","DB"
"4721",2018-09-05,0.705095173275384,"SC-B","DB"
"4722",2018-09-06,0.718991484290431,"SC-B","DB"
"4723",2018-09-07,0.73032043776381,"SC-B","DB"
"4724",2018-09-08,0.711362423735454,"SC-B","DB"
"4725",2018-09-09,0.634764002794,"SC-B","DB"
"4726",2018-09-10,0.542670197324563,"SC-B","DB"
"4727",2018-09-11,0.500256562595828,"SC-B","DB"
"4728",2018-09-12,0.221600049128571,"SC-B","DB"
"4729",2018-09-13,0.227286742017142,"SC-B","DB"
"4730",2018-09-14,0.227335017850927,"SC-B","DB"
"4731",2018-09-15,0.229324386540718,"SC-B","DB"
"4732",2018-09-16,0.237917990521242,"SC-B","DB"
"4733",2018-09-17,0.243461924799371,"SC-B","DB"
"4734",2018-09-18,0.243664536575873,"SC-B","DB"
"4735",2018-09-19,0.247921459688708,"SC-B","DB"
"4736",2018-09-20,0.261222534602855,"SC-B","DB"
"4737",2018-09-21,0.266047540799074,"SC-B","DB"
"4738",2018-09-22,0.274368059535122,"SC-B","DB"
"4739",2018-09-23,0.277366849598972,"SC-B","DB"
"4740",2018-09-24,0.10933489032144,"SC-B","DB"
"4741",2018-09-25,0.0740616685330894,"SC-B","DB"
"4742",2018-09-26,0.0780406508778033,"SC-B","DB"
"4743",2018-09-27,0.0785738803015003,"SC-B","DB"
"4744",2018-09-28,0.0608949358594453,"SC-B","DB"
"4745",2018-09-29,0.0509762884575742,"SC-B","DB"
"4746",2017-09-30,0.25164568954151,"SC-A","DB"
"4747",2017-10-01,0.262540779368616,"SC-A","DB"
"4748",2017-10-02,0.279154441297836,"SC-A","DB"
"4749",2017-10-03,0.300473069166087,"SC-A","DB"
"4750",2017-10-04,0.323763394438821,"SC-A","DB"
"4751",2017-10-05,0.342674375020175,"SC-A","DB"
"4752",2017-10-06,0.360816989943935,"SC-A","DB"
"4753",2017-10-07,0.382626290181474,"SC-A","DB"
"4754",2017-10-08,0.402518980782448,"SC-A","DB"
"4755",2017-10-09,0.410312368882983,"SC-A","DB"
"4756",2017-10-10,0.406393617198671,"SC-A","DB"
"4757",2017-10-11,0.42710506041584,"SC-A","DB"
"4758",2017-10-12,0.414883974384403,"SC-A","DB"
"4759",2017-10-13,0.407467043371694,"SC-A","DB"
"4760",2017-10-14,0.41946801219131,"SC-A","DB"
"4761",2017-10-15,0.430082825631664,"SC-A","DB"
"4762",2017-10-16,0.433147388898887,"SC-A","DB"
"4763",2017-10-17,0.448135354252416,"SC-A","DB"
"4764",2017-10-18,0.463450948165009,"SC-A","DB"
"4765",2017-10-19,0.479154821984523,"SC-A","DB"
"4766",2017-10-20,0.491058381729879,"SC-A","DB"
"4767",2017-10-21,0.507403889778867,"SC-A","DB"
"4768",2017-10-22,0.524759224776452,"SC-A","DB"
"4769",2017-10-23,0.540776019502082,"SC-A","DB"
"4770",2017-10-24,0.545263198543007,"SC-A","DB"
"4771",2017-10-25,0.552467479688852,"SC-A","DB"
"4772",2017-10-26,0.563105857504483,"SC-A","DB"
"4773",2017-10-27,0.570049856787087,"SC-A","DB"
